date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:05:49	50134/50134	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:05:49%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/bootstrap.min.js?t=10302020	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/bootstrap.min3774.js	(from https://www.americafirst.com/)
06:05:53	3562/3562	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20May%202022%2011:05:55%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/swift.min.css	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/swift.min.css	(from https://www.americafirst.com/)
06:05:53	8363/8363	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:05:55%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/swift.min.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/swift.min.js	(from https://www.americafirst.com/)
06:05:54	1423/1423	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:05:55%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/jquery_cookie.min.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/jquery_cookie.min.js	(from https://www.americafirst.com/)
06:05:54	3768/3768	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20May%202022%2011:05:56%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/slick.min.css	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/slick.min.css	(from https://www.americafirst.com/)
06:05:55	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2029%20May%202022%2011:05:56%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/backstretch.min.css	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/backstretch.min.css	(from https://www.americafirst.com/)
06:05:59	253874/253874	---MCZ	200	added ('OK')	text/css	date:Sun,%2029%20May%202022%2011:05:56%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/base.min.css?t=10302020	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/base.min3774.css	(from https://www.americafirst.com/)
06:06:00	43235/43235	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:06:01%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/slick.min.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/slick.min.js	(from https://www.americafirst.com/)
06:06:02	35584/35584	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:06:03%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/html2canvas.min.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/html2canvas.min.js	(from https://www.americafirst.com/)
06:06:04	4810/4810	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:06:05%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/mask.min.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/mask.min.js	(from https://www.americafirst.com/)
06:06:04	4274/4274	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:06:06%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/vendor/backstretch.min.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/vendor/backstretch.min.js	(from https://www.americafirst.com/)
06:06:07	203691/203691	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2011:06:06%20GMT	https://www.americafirst.com/etc/clientlibs/afcu/base.min.js?t=10302020	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/clientlibs/afcu/base.min3774.js	(from https://www.americafirst.com/)
06:06:07	37141/37141	---M-Z	200	added ('OK')	text/javascript	etag:%222321e235cd1219f0ea1f75a72519efc0:1557866875%22	https://sc87389896us1.cobrowse.oraclecloud.com/launcher.js	C:/My%20Web%20Sites/America%20First%20Credit%20Union/sc87389896us1.cobrowse.oraclecloud.com/launcher.js	(from https://www.americafirst.com/)
06:06:13	12876/12876	---M--	200	added ('OK')	application/javascript	etag:%22324c-568a7c9249bc0%22	https://assets.americafirst.com/js/pm_fp.js?v=03302018	C:/My%20Web%20Sites/America%20First%20Credit%20Union/assets.americafirst.com/js/pm_fpec58.js	(from https://www.americafirst.com/)
06:06:14	21908/21908	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2011:06:15%20GMT	https://www.americafirst.com/etc/designs/afcu/app-icon.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/etc/designs/afcu/app-icon.png	(from https://www.americafirst.com/)
06:06:15	9957/9957	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2011:06:16%20GMT	https://www.americafirst.com/content/dam/afcu/logo/logo-desktop-inverse.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/afcu/logo/logo-desktop-inverse.png	(from https://www.americafirst.com/)
06:06:16	3311/3311	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2011:06:17%20GMT	https://www.americafirst.com/content/dam/afcu/logo/logo-desktop-inverse-scroll.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/afcu/logo/logo-desktop-inverse-scroll.png	(from https://www.americafirst.com/)
06:06:16	4554/4554	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2011:06:18%20GMT	https://www.americafirst.com/content/dam/afcu/logo/logo-mobile-inverse.png	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/afcu/logo/logo-mobile-inverse.png	(from https://www.americafirst.com/)
06:06:17	330148/330148	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:18%20GMT	https://www.americafirst.com/loans/vehicle-loans/auto-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/vehicle-loans/auto-loans.html	(from https://www.americafirst.com/)
06:06:18	29739/29739	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20May%202022%2011:06:18%20GMT	https://www.americafirst.com/content/dam/nav/nav-loans-02.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/nav/nav-loans-02.jpg	(from https://www.americafirst.com/)
06:06:19	327378/327378	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:20%20GMT	https://www.americafirst.com/loans/vehicle-loans/rv-loans.html?cid=tgt-lk-rv_april_2022-afcu-ln-ac-20220411	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/vehicle-loans/rv-loans7b5f.html	(from https://www.americafirst.com/)
06:06:20	311762/311762	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:20%20GMT	https://www.americafirst.com/loans/vehicle-loans/motorcycle-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/vehicle-loans/motorcycle-loans.html	(from https://www.americafirst.com/)
06:06:20	319188/319188	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:21%20GMT	https://www.americafirst.com/loans/vehicle-loans/watercraft-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/vehicle-loans/watercraft-loans.html	(from https://www.americafirst.com/)
06:06:21	317325/317325	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:21%20GMT	https://www.americafirst.com/loans/vehicle-loans/off-road-vehicle-loans.html?cid=tgt-lk-off_road-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/vehicle-loans/off-road-vehicle-loansb63a.html	(from https://www.americafirst.com/)
06:06:21	311235/311235	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:22%20GMT	https://www.americafirst.com/loans/vehicle-loans/utv-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/vehicle-loans/utv-loans.html	(from https://www.americafirst.com/)
06:06:22	307414/307414	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:23%20GMT	https://www.americafirst.com/services/tools/nada-vehicle-pricing.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/services/tools/nada-vehicle-pricing.html	(from https://www.americafirst.com/)
06:06:23	317645/317645	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:24%20GMT	https://www.americafirst.com/loans/personal-loans/certificate-secured-loans.html?cid=tgt-lk-certificate_secured_loan-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/personal-loans/certificate-secured-loans47bc.html	(from https://www.americafirst.com/)
06:06:23	315681/315681	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:24%20GMT	https://www.americafirst.com/loans/personal-loans/consolidation-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/personal-loans/consolidation-loans.html	(from https://www.americafirst.com/)
06:06:25	308152/308152	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:26%20GMT	https://www.americafirst.com/loans/personal-loans/line-of-credit.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/personal-loans/line-of-credit.html	(from https://www.americafirst.com/)
06:06:26	308126/308126	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:27%20GMT	https://www.americafirst.com/loans/personal-loans/personal-loans.html?cid=tgt-lk-personal_loans-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/personal-loans/personal-loans7062.html	(from https://www.americafirst.com/)
06:06:26	307899/307899	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:27%20GMT	https://www.americafirst.com/loans/personal-loans/share-secured-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/personal-loans/share-secured-loans.html	(from https://www.americafirst.com/)
06:06:26	325053/325053	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:28%20GMT	https://www.americafirst.com/loans/home-equity-loans/home-equity-line-of-credit.html?cid=tgt-lk-home_equity_199-afcu-ln-ac-20210910	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/home-equity-loans/home-equity-line-of-credit6c9e.html	(from https://www.americafirst.com/)
06:06:27	317982/317982	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:28%20GMT	https://www.americafirst.com/loans/home-equity-loans/home-equity-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/home-equity-loans/home-equity-loans.html	(from https://www.americafirst.com/)
06:06:27	312069/312069	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:28%20GMT	https://www.americafirst.com/loans/home-equity-loans/investment-property-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/home-equity-loans/investment-property-loans.html	(from https://www.americafirst.com/)
06:06:28	315853/315853	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:29%20GMT	https://www.americafirst.com/loans/home-equity-loans/no-closing-costs-home-loan.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/home-equity-loans/no-closing-costs-home-loan.html	(from https://www.americafirst.com/)
06:06:32	385624/385624	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:29%20GMT	https://www.americafirst.com/loans/mortgage-loans/mortgage-loans.html?cid=tgt-lk-mortgage_targeted-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/mortgage-loans18f6.html	(from https://www.americafirst.com/)
06:06:34	324136/324136	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:35%20GMT	https://www.americafirst.com/loans/mortgage-loans/construction-lot-loans.html?cid=tgt-lk-construction_lot-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/construction-lot-loansab50.html	(from https://www.americafirst.com/)
06:06:36	307650/307650	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:37%20GMT	https://www.americafirst.com/loans/mortgage-loans/renovation-loans.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/renovation-loans.html	(from https://www.americafirst.com/)
06:06:41	372381/372381	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:37%20GMT	https://www.americafirst.com/loans/mortgage-loans/first-time-homebuyer.html?cid=tgt-lk-mortgage_targeted-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/first-time-homebuyer18f6.html	(from https://www.americafirst.com/)
06:06:43	310473/310473	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:44%20GMT	https://www.americafirst.com/loans/mortgage-loans/mortgage-refinance.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/mortgage-refinance.html	(from https://www.americafirst.com/)
06:06:45	307083/307083	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:46%20GMT	https://www.americafirst.com/loans/mortgage-loans/reverse-mortgage.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/reverse-mortgage.html	(from https://www.americafirst.com/)
06:06:46	313377/313377	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:47%20GMT	https://www.americafirst.com/loans/mortgage-loans/mortgage-resources.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/mortgage-resources.html	(from https://www.americafirst.com/)
06:06:47	333242/333242	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:47%20GMT	https://www.americafirst.com/loans/mortgage-loans/purchase-specialists.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/loans/mortgage-loans/purchase-specialists.html	(from https://www.americafirst.com/)
06:06:47	314989/314989	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:48%20GMT	https://www.americafirst.com/services/tools/mortgage-calculators-new.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/services/tools/mortgage-calculators-new.html	(from https://www.americafirst.com/)
06:06:48	315713/315713	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:48%20GMT	https://www.americafirst.com/services/tools/auto-loan-calculators.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/services/tools/auto-loan-calculators.html	(from https://www.americafirst.com/)
06:06:48	313456/313456	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:49%20GMT	https://www.americafirst.com/services/tools/credit-payment-calculators.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/services/tools/credit-payment-calculators.html	(from https://www.americafirst.com/)
06:06:52	382451/382451	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:50%20GMT	https://www.americafirst.com/rates/loan-rates.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/rates/loan-rates.html	(from https://www.americafirst.com/)
06:06:52	22732/22732	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20May%202022%2011:06:52%20GMT	https://www.americafirst.com/content/dam/nav/nav-accounts-02.jpg	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/content/dam/nav/nav-accounts-02.jpg	(from https://www.americafirst.com/)
06:06:53	310653/310653	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:54%20GMT	https://www.americafirst.com/accounts/checking-accounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts.html	(from https://www.americafirst.com/)
06:06:54	332928/332928	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:55%20GMT	https://www.americafirst.com/accounts/checking-accounts/premium-checking.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/premium-checking.html	(from https://www.americafirst.com/)
06:06:54	312991/312991	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:55%20GMT	https://www.americafirst.com/accounts/checking-accounts/classic-checking.html?cid=tgt-lk-hth_checking-afcu-ac-ac-20200506	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/classic-checking3b0f.html	(from https://www.americafirst.com/)
06:06:54	308560/308560	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:55%20GMT	https://www.americafirst.com/accounts/checking-accounts/money-market-checking.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/checking-accounts/money-market-checking.html	(from https://www.americafirst.com/)
06:06:55	310833/310833	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:56%20GMT	https://www.americafirst.com/accounts/savings-accounts/share-savings.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/share-savings.html	(from https://www.americafirst.com/)
06:06:56	322636/322636	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:56%20GMT	https://www.americafirst.com/accounts/savings-accounts/money-market-savings.html?cid=tgt-lk-money_market_savings-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/money-market-savings3b8b.html	(from https://www.americafirst.com/)
06:06:56	347143/347143	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:57%20GMT	https://www.americafirst.com/accounts/savings-accounts/health-savings.html?cid=tgt-lk-hsa_targeted-afcu-ln-ac-20210422	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/health-savingsb305.html	(from https://www.americafirst.com/)
06:06:57	309874/309874	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:58%20GMT	https://www.americafirst.com/accounts/certificate-accounts/dedicated-savings.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts/dedicated-savings.html	(from https://www.americafirst.com/)
06:06:58	309969/309969	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:59%20GMT	https://www.americafirst.com/accounts/savings-accounts/wedding-savings.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/wedding-savings.html	(from https://www.americafirst.com/)
06:06:58	311137/311137	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:06:59%20GMT	https://www.americafirst.com/accounts/savings-accounts/coverdell-education-savings.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/coverdell-education-savings.html	(from https://www.americafirst.com/)
06:06:59	308117/308117	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:00%20GMT	https://www.americafirst.com/accounts/savings-accounts/charitable-memorial.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/charitable-memorial.html	(from https://www.americafirst.com/)
06:06:59	315695/315695	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:00%20GMT	https://www.americafirst.com/accounts/savings-accounts/youth-accounts.html?cid=tgt-lk-youth_account-afcu-ac-ac-20210802	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/youth-accountsc281.html	(from https://www.americafirst.com/)
06:06:59	312969/312969	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:01%20GMT	https://www.americafirst.com/accounts/savings-accounts/student-savings-account.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/savings-accounts/student-savings-account.html	(from https://www.americafirst.com/)
06:07:00	308400/308400	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:01%20GMT	https://www.americafirst.com/accounts/certificate-accounts/ira-cd.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts/ira-cd.html	(from https://www.americafirst.com/)
06:07:00	309831/309831	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:01%20GMT	https://www.americafirst.com/accounts/certificate-accounts/regular-cd.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts/regular-cd.html	(from https://www.americafirst.com/)
06:07:01	308198/308198	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:02%20GMT	https://www.americafirst.com/accounts/certificate-accounts/bump-cd.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts/bump-cd.html	(from https://www.americafirst.com/)
06:07:01	308520/308520	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:02%20GMT	https://www.americafirst.com/accounts/certificate-accounts/flexible-cd.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts/flexible-cd.html	(from https://www.americafirst.com/)
06:07:02	309936/309936	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:03%20GMT	https://www.americafirst.com/accounts/certificate-accounts/ladder-cd.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/certificate-accounts/ladder-cd.html	(from https://www.americafirst.com/)
06:07:02	369260/369260	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:04%20GMT	https://www.americafirst.com/about/membership/become-member.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/become-member.html	(from https://www.americafirst.com/)
06:07:03	312392/312392	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:04%20GMT	https://www.americafirst.com/about/membership/military-offer.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/military-offer.html	(from https://www.americafirst.com/)
06:07:04	310274/310274	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:05%20GMT	https://www.americafirst.com/about/membership/select-employer-group.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/select-employer-group.html	(from https://www.americafirst.com/)
06:07:04	326021/326021	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:06%20GMT	https://www.americafirst.com/about/membership/member-deals-discounts.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/member-deals-discounts.html	(from https://www.americafirst.com/)
06:07:05	391493/391493	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:06%20GMT	https://www.americafirst.com/about/membership/exclusive-pre-sales.html	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/about/membership/exclusive-pre-sales.html	(from https://www.americafirst.com/)
06:07:06	319788/319788	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20May%202022%2011:07:07%20GMT	https://www.americafirst.com/accounts/ira-investing/traditional-ira.html?cid=tgt-ab-traditional_ira-afcu-ln-ac-20200214	C:/My%20Web%20Sites/America%20First%20Credit%20Union/www.americafirst.com/accounts/ira-investing/traditional-ira9d17.html	(from https://www.americafirst.com/)
